Class Label Short,File Name,Transcript
C,H_ML_001_C_M_001_053,ഞങ്ങളുടെ ഔദാര്യമാണിത് മനസ്സിലാകുന്നുണ്ടോ വെറും ഔദാര്യം പിന്നെ നിന്നോട് ഒരു പുച്ഛം ഉണ്ടെന്നു കൂട്ടിക്കോ നീ പിന്നെ ഇങ്ങനെ ഒരു ബുദ്ധിമുട്ട് ബുദ്ധിമുട്ടുകളോടൊക്കെ വരുന്നതുകൊണ്ട് നിന്നോട് അധികം നീ അങ്ങനെത്തെ രീതിയിൽ സംസാരിക്കാത്തത്
C,H_ML_001_C_M_001_054,അവൻ തമിഴ്നാട്ട് കളിക്കുന്നത് പോലെ കളിക്കുവാ  ഇവിടെ വന്നിട്ട്
C,H_ML_001_C_M_001_055,അത് കുഴപ്പം ആക്കാൻ ഒക്കെ പറ്റിയേനെ പിന്നെ അത്തരം തെണ്ടിത്തരം  കാണിക്കാത്ത ആൾക്കാരായതുകൊണ്ടാണ് നീ ഇങ്ങനെ നിൽക്കുന്നത്
C,H_ML_001_C_M_001_056,നീ കണ്ടവന്മാരെ ഒക്കെ വിളിച്ചു കൊണ്ടു വന്നു നാല് പേരെ കൂലിക്കാരെ എവിടുന്നെങ്കിലും കാശും കൊടുത്ത വല്ലോരുമൊക്കെ ഒക്കെ വീട്ടിൽ കേറിവന്ന് തോക്ക് കാണിച്ച് പേടിപ്പിക്കുക
C,H_ML_001_C_M_001_057,ഇവിടെ ഒരുത്തൻ തൂക്കും കൊണ്ട് നടന്ന് വീട്ടിൽ കയറി ഭീഷണിപ്പെടുത്തി എന്ന് പറഞ്ഞിട്ട് ആ വലിയ കുഴപ്പമൊന്നും ഉണ്ടായിട്ടില്ല ഇതുവരെ
C,H_ML_001_C_M_001_058,ഒരു നാറി വന്നേക്കുന്നു എവിടുന്നോ ഉണ്ടാക്കുവാൻ
C,H_ML_001_C_M_001_059,അവൻ കളിക്കുന്നു കിടന്നു നിനക്ക് ഇത് ഔദാര്യമാടാ നീ ഇപ്പൊ വീട്ടിലിരിക്കുന്നത് നീ നിൻറെ ഭാര്യയുടെ കൂടെ എവിടെയെങ്കിലും  കിടന്നുറങ്ങുന്നുണ്ടെങ്കിൽ അത് ഞങ്ങളുടെ ഔദാര്യം മാത്രമാണെന്ന് നീ മനസ്സിലാക്കിക്കൊള്ളണം അതാ ഞാൻ പറയുന്നേ
C,H_ML_001_C_M_001_060,ഒരു പാഴ്
C,H_ML_001_C_M_001_061,എന്താടാ നിനക്ക് നിൻറെ തലയ്ക്ക് അകത്തു എന്തായിരിക്കുന്നെ
C,H_ML_001_C_M_001_062,വളരെ കൃത്യമായിട്ട് പണിയായേനെ നിനക്ക്
C,H_ML_001_C_M_001_063,വേറെ വല്ലതും ആയിരുന്നെങ്കിൽ നിനക്ക് കിട്ടിയേനെ നീ അങ്ങനെയുള്ള സ്ഥലത്തൊന്നും പോകരുത് കേട്ടോ
C,H_ML_001_C_M_001_064,അതിൽ കൂടുതൽ ഡെക്കറേഷനുകൾ ഒന്നും വേണ്ട പിന്നെ ബാലയുടെ കയ്യിൽ കാശുണ്ടാകും പിന്നെ ബാലക്കു കുറച്ച് ബുദ്ധി കുറവുണ്ട്
C,H_ML_001_C_M_001_065,നാണമില്ലാത്തവനെ
C,H_ML_001_C_M_001_066,തീരെ ഉളുപ്പില്ലാത്തവൻ നീ എവിടുത്തെ എന്തുവാ നീ പറയുന്നേ
C,H_ML_001_C_M_003_001,എന്താടാ തൊപ്പി നീ പറഞ്ഞത് പഞ്ചവർണ്ണ ഉൾട്ടയോ ഉൾട്ട അല്ലടാ നിൻറെ കോതത്തിലുള്ള അണ്ടി പോ തായോലി.
C,H_ML_001_C_M_003_002,നിൻറെ ഷർട്ട് ഊരിയിട്ട് പാപ്പച്ചിയും കാണിച്ച് മാനത്തു നോക്കി ഡ്രാഗണ്‍ ചാടുന്ന ഈമോജി ഇട്ടിട്ടു നിന്റെ അപ്പന്റെ ട്രോള് പട്ടി തായോലീ വെട്ടി പൊളിക്കും പോലയാടി മോന്റെ മോനെ
C,H_ML_001_C_M_003_004,ഇവിടെ കിടന്ന് ട്രോളൻ നിന്ന് തായോളി എടാ പൂറീ മോനെ പഞ്ചവർണ്ണ ആയിട്ട് നിൻറെ അമ്മയുടെ കൂതിക്കിടയിൽ പോയി ഉണ്ടാക്കാൻ നിക്കു തായോളി പൂറി മോനെ
C,H_ML_001_C_M_003_005,നീ ആരുടെ കൂതിയിലുണ്ടാക്കാനാ എപ്പോഴും സുബാന ചൊല്ലിയാൽ ഒന്നുമല്ല നിൻറെ പൂറി മോനെ നീ ഏത് കോത്തിലെ പൂറിമോനാ തായോളി മോനെ നീ വാടാ പൂറി മോനെ
C,H_ML_001_C_M_004_001,നായിൻറെ മോളെ ഉം ദസ്തക്കീം നവാദ അലിയ
C,H_ML_001_C_M_004_002,നിൻറെ ഉപ്പാൻറെ കുണ്ടി നായിൻറെ മക്കളെ വായ മൂടെടാ വായ് മൂടടാ
C,H_ML_001_C_M_004_003,"നിന്നെക്കൊണ്ട്, നിന്നെക്കൊണ്ട് ആണ് എനിക്ക് പെണ്ണ് കിട്ടാത്തത് നിന്നെ കൊണ്ടാണ്"
C,H_ML_001_C_M_005_001,ഹേറ്റ് ഉണ്ടാക്കുന്ന ബ്രോ നീ കൊണ്ടുപോയി കൊടുക്കെടാ തൊപ്പി യരം വാണം
C,H_ML_001_C_M_005_002,അങ്ങോട്ട് അയച്ചുകൊട് അവനവൻറെ തന്തയെ സപ്പോർട്ട് ചെയ്യുന്നില്ല എവിടെ എങ്ങാണ്ട് കിടക്കുന്ന ഒരു വട്ടനെ സപ്പോർട്ട് ചെയ്തു നടക്കു
C,H_ML_001_C_M_005_003,പൊട്ടന് സപ്പോർട്ട് ചെയ്യുന്ന  മെസ്സീനിയ  പറഞ്ഞ്
C,H_ML_001_C_M_005_004,വെറും സൈക്കോ നായിൻറെ മോൻ
C,H_ML_001_C_M_005_007,മുപ്പത് രൂപ ത്രൂ ഗൂഗിൾ പേ എടാ നിൻറെ കുണ്ടി കരിഞ്ഞതാണോ
C,H_ML_001_C_M_005_008,കുണ്ടി കൊലഞ്ഞത് നായിൻറെ മോനെ റോങ് നമ്പർ തന്നു
C,H_ML_001_C_M_005_009,എടാ നായിൻറെ മോനെ എടാ റോങ്ങ് നമ്പർ തന്നിട്ട് നായ
C,H_ML_001_C_M_006_001,ഐസ് ഐസ് ഐസ് ഐസ് എടാ ഐസ് നിൻറെ അണ്ടി നായിൻറെ മോനെ
C,H_ML_001_C_M_006_002,നിൻറെ പേര് എന്ത് അജ്നാസ്  അജ്നാസ് എന്ന് അവിടെ ഇരുന്നു മൂഞ്ചുന്ന നായിൻറെ മോനെ എന്നെ പറ്റിക്കാൻ വേണ്ടിയിട്ട്
C,H_ML_001_C_M_006_003,ലോട്ടെ കൊമ്പന്റെ നായിൻറെ മോന്റെ മോനേ നായിൻറെ മോനെ അന്റെ പൂർ നായിൻറെ മോന്റെ മോനേ നീ ഊമ്പ് നായിൻറെ മോനെ നീ നീയെന്താ ചെലക്കുന്ന മൈരാ
C,H_ML_001_C_M_006_004,മൂഞ്ചിക്കോ നായിൻറെ മോനെ പറ്റിക്കാൻ വേണ്ടി എന്നെ നായിൻറെ മോനെ കൈവശം വിളിച്ചപ്പോൾ പറഞ്ഞതാ നായിൻറെ മോനെ പോയി ഊമ്പ് പോലെയാടി
C,H_ML_001_C_M_007_001,കുറെ പേര് ലൈവ് കാണുന്നു അവനെ സഹിക്കുന്നില്ല അവരെ ചുളിവ് കേറി പ്രശസ്തനാവാൻ നീയാ ഊമ്പ് നിന്റെ കോണകത്തിലേക്ക് വെച്ചാൽ മതി പൂറി മോനെ
C,H_ML_001_C_M_007_002,അതെന്താ ഈ കണ്ടാറ് ഡാ മൈരേ എനിക്ക് ഭാഷ ഒന്നും അറിഞ്ഞുകൂടാ നീ എന്നോട് മാന്യമായിട്ട് സംസാരിക്കുമെങ്കിൽ മാന്യമായിട്ട് സംസാരിക്ക്
C,H_ML_001_C_M_007_003,പേടിച്ചോ മൈരേ പേടിയല്ല നീലകണ്ഠ നീ ഇറങ്ങണം നീ കളത്തിലോട്ട് ഇറങ്ങടാ പൂറി മോനെ നിൻറെ അണ്ടി ഞാൻ വലിച്ചുകീറും
C,H_ML_001_C_M_007_004,നീയെന്താ എനിക്കിട്ട് കോണത്തിക്കുവാണോ പൂറി മോനേ
C,H_ML_001_C_M_007_005,എടാ മൈരേ യെല്ലോ പോസിന്റെ ലൈവിൽ ആക്കേടാ മാണ എന്തുവാ
C,H_ML_001_C_M_007_006,കുറച്ച് അരക്കിലോ മാനവും രണ്ടു കിലോ നാണവും ഒരു കിലോ ഒരു കിലോ പുണ്ണാക്ക് അതെന്തിനാ അറിയോ ഇവൻറെ തന്തയ്ക്ക് കൊണ്ടുപോയി കലക്കി കൊടുക്കാൻ ഒരു കിലോ പുണ്ണാക്ക് തന്തയുടെ തലയിൽ കളിമണ്ണ്
C,H_ML_001_C_M_008_001,ജഡ്ജി അത് കാര്യമായ ക്വാളിറ്റി ഇതാ കള്ള നായിൻറെ മോനെ ഞാൻ ഷഡ്ഡി ഇതെന്താണ്
C,H_ML_001_C_M_008_002,എടാ ഷിയാന്റെ നായിൻറെ മോനെ അള്ളാനേ മുത്തേ ഇവൻറെ പേര് പറഞ്ഞ ഷഡി കച്ചവടത്തിന് ഇറങ്ങിയോ
G,H_ML_001_G_F_002_001,ഇന്ന് ഒരു ന്യൂസിൽ കണ്ടതാണ് ഒരു പെണ്ണ് അവള്
G,H_ML_001_G_F_002_002,എത്ര തന്റേടം ഉള്ളവളാണ് അവൾ പിരീഡ്സ് ആയിട്ട് അവള് അമ്പലത്തിൽ കയറിയത്രെ അപ്പൊ ഇത്രയും കേട്ടിട്ട് നിന്ന് ജനങ്ങൾക്ക് എന്താ ഒരു ചൂടില്ലാത്തത്
G,H_ML_001_G_F_002_003,അവളെ എന്താ ചെയ്യേണ്ടത് അവളെ ഈ നമ്മള് ഈ എതിർത്തതിന് വേണ്ടിയിട്ടാണ് അത്ര അ പീരിയഡ്സ് ആയിട്ടും അമ്പലത്തിൽ പോയത്
G,H_ML_001_G_F_002_004,നായിൻറെ മകളാ എടി ഞങ്ങള്
G,H_ML_001_G_F_002_005,ഇവിടെ നല്ല പെണ്ണുങ്ങൾ ഉണ്ട്
G,H_ML_001_G_F_002_008,ഞങ്ങളെ കേരളത്തിൽ നല്ല പെണ്ണുങ്ങൾ ഉണ്ടടി നീ ഒന്ന് നോക്ക്
